t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
30,609.2549022222222,13.089428667253548,599.1934766775066,619.3163277669378,389.20605
31,630.4768111111111,13.679257133610559,619.9620032722355,640.9916189499868,400.79544
32,651.4990533333334,14.139884758059388,640.6301757588684,662.3679309077985,411.86356
33,672.5657855555555,14.571310034343288,661.3652851573763,683.7662859537347,423.23892
34,693.6705733333334,15.105812514985743,682.0592179582748,705.2819287083921,433.6684
35,714.3256966666664,15.6352815493182,702.3073553640634,726.3440379692695,444.12543
36,735.1071033333333,16.25690675327721,722.610938600438,747.6032680662286,454.43048
37,756.2658922222222,16.890624198336926,743.2826091397073,769.249175304737,464.98575
38,777.3808255555555,17.66147414136779,763.8050147542903,790.9566363568207,475.13736
39,798.1680744444443,18.399325755575344,784.0251006853359,812.3110482035527,485.692
40,819.0005088888888,18.970574211274833,804.4184346960898,833.5825830816879,496.7523
41,840.1480999999999,19.6912496986536,825.0120655891889,855.2841344108109,507.86526
42,861.0382377777778,20.12915426098969,845.5656001231096,876.510875432446,518.5412
43,881.8178611111111,20.791714588112043,865.8359345050541,897.7997877171682,529.48236
44,902.5433777777778,21.55352377046138,885.9758727968094,919.1108827587461,540.09607
45,923.3345699999999,22.16282526391434,906.2987144312019,940.3704255687978,551.2517
46,944.1931344444446,22.814818683411726,926.6561123684844,961.7301565204048,563.2088
47,964.9983288888886,23.33209237657514,947.0636950544393,982.9329627233379,573.9867
48,985.8248166666667,23.725634752980284,967.5876793830946,1004.0619539502388,584.88245
49,1006.4906511111112,24.034719444524654,988.0159303019293,1024.9653719202931,595.4375
50,1027.3122377777777,24.575816541343404,1008.4215929209921,1046.2028826345634,606.21875
51,1047.9997555555556,25.03823207752053,1028.7536666525675,1067.2458444585436,617.25964
52,1068.646011111111,25.69222358022195,1048.8972198382503,1088.3948023839716,628.4967
53,1089.599677777778,26.375880280607618,1069.3253814455343,1109.8739741100217,639.7334
54,1110.4785111111114,26.998893804165597,1089.7253241916635,1131.2316980305593,651.4104
55,1131.1265666666668,27.50032996583858,1109.9879417930993,1152.2651915402344,663.05273
56,1151.8615666666665,27.95302082977796,1130.3749727916945,1173.3481605416384,675.0741
57,1172.5291888888887,28.51531863654361,1150.610374658044,1194.4480031197334,687.0959
58,1193.1856333333335,29.06664490756547,1170.8430322155477,1215.5282344511193,699.2452
59,1213.5338444444444,29.2691881491916,1191.0355548090763,1236.0321340798125,711.5065
60,1234.2462444444443,29.52886385077788,1211.5483503951862,1256.9441384937024,722.7152
61,1254.8608444444444,29.894487524923044,1231.8819071603505,1277.8397817285384,734.2614
62,1275.4938444444442,30.472119873505317,1252.0708996321976,1298.916789256691,745.98535
63,1296.1343777777774,30.749131987617833,1272.4985026053157,1319.7702529502392,758.56445
64,1316.4282444444445,31.125964740675556,1292.5027099763722,1340.3537789125169,771.1798
65,1336.8907111111112,31.42339536095855,1312.7365512296026,1361.0448709926197,783.6456
66,1357.3367666666666,31.594825713675,1333.05083375107,1381.622699582263,796.09607
67,1378.016111111111,31.90778117773329,1353.4896193307636,1402.5426028914585,808.69116
68,1398.5975000000003,32.20342556627323,1373.8437558254784,1423.3512441745222,821.19745
69,1418.881411111111,32.54496379900597,1393.8651374109184,1443.8976848113036,834.0985
70,1439.3379333333332,33.009654665567176,1413.96446661318,1464.7114000534864,846.8554
71,1459.7644555555555,33.472682796950664,1434.0350739068404,1485.4938372042707,859.2922
72,1480.0692888888889,34.00455896870463,1453.9310710230134,1506.2075067547644,871.2297
73,1500.6496555555557,34.60176324243139,1474.0523858480883,1527.246925263023,882.64215
74,1521.245311111111,34.922221409886156,1494.40171545054,1548.088906771682,894.38025
75,1541.8926777777779,35.267912489817775,1514.7833604305983,1569.0019951249574,905.81085
76,1562.5583444444446,35.53377181636895,1535.244669528462,1589.8720193604272,916.9089
77,1583.0665888888889,35.692166850810715,1555.6311607714333,1610.5020170063444,927.6135
78,1603.8832333333335,35.890698540777976,1576.2952002498669,1631.4712664168,938.51196
79,1624.2741777777778,36.144766003765305,1596.4908511542212,1652.0575044013344,949.84644
80,1644.908411111111,36.369888942037115,1616.9520396786932,1672.864782543529,961.0295
81,1665.8184444444446,36.52590460160127,1637.7421487599895,1693.8947401288997,972.3677
82,1686.5125333333333,36.816706854395626,1658.2127072497212,1714.8123594169454,983.5047
83,1707.3695666666665,36.98078955099524,1678.9436154574298,1735.7955178759032,994.8439
84,1728.1069777777775,37.093959764824874,1699.5940362415165,1756.6199193140385,1006.3423
