t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
76,7208.82812,31.698685700782512,7169.469003174962,7248.187236825038,21496.908
77,7297.9619999999995,32.554201793239955,7257.540619643073,7338.383380356926,21779.758
78,7388.387599999999,33.13649446305396,7347.243207798547,7429.531992201451,22062.613
79,7481.68396,33.607441015093826,7439.954810419802,7523.413109580199,22345.467
80,7573.234259999999,33.583908439727566,7531.534329971418,7614.934190028581,22628.32
81,7665.11684,34.85343793362421,7621.840580904189,7708.393099095811,22911.178
82,7758.72082,35.57789666417906,7714.545026580275,7802.896613419724,23194.03
83,7848.63152,35.579907777241445,7804.453229453589,7892.8098105464105,23476.88
84,7939.260960000001,35.44053568257672,7895.25572276589,7983.266197234113,23759.738
85,8033.3963,36.144063532342415,7988.517517563101,8078.2750824368995,24042.592
86,8125.082039999999,37.27825743604444,8078.794969825891,8171.369110174108,24325.441
87,8218.1674,38.06611335952195,8170.902077489938,8265.432722510062,24608.295
88,8310.546599999998,37.95075052354058,8263.424519370104,8357.668680629891,24891.154
89,8404.1008,38.790957615145025,8355.935464473427,8452.266135526574,25174.002
90,8494.3698,39.09179092469414,8445.8309305835,8542.908669416502,25456.857
91,8588.682,39.60635334766386,8539.50421694807,8637.859783051932,25739.715
92,8682.511499999999,39.821187959426325,8633.066964545074,8731.956035454923,26022.57
93,8773.8974,40.595873236081715,8723.490965727113,8824.303834272887,26305.42
94,8865.5448,41.06592403319341,8814.554720575014,8916.534879424986,26588.277
95,8956.9696,41.81667085385892,8905.047345276027,9008.891854723974,26871.133
96,9046.4476,42.33986661882627,8993.875711930654,9099.019488069345,27153.986
97,9138.6414,42.72677722810383,9085.589098956592,9191.693701043409,27436.842
98,9234.252799999998,43.03607258103391,9180.816458052044,9287.689141947953,27719.693
99,9324.598600000001,43.88646471635681,9270.106356753262,9379.09084324674,28002.545
100,9417.295600000001,44.3858975441524,9362.183228991466,9472.407971008537,28285.4
101,9508.307599999998,44.45065374997288,9453.114823542035,9563.500376457961,28568.258
102,9600.6616,44.74638075084947,9545.101629971752,9656.221570028247,28851.107
103,9693.5628,44.785089496393894,9637.954766715993,9749.170833284006,29133.959
104,9784.3482,45.36510722681032,9728.019979581817,9840.676420418184,29416.816
105,9878.395800000002,45.98651631402402,9821.295998290068,9935.495601709936,29699.666
